ID,division,crime_category,crime,report_count
30331,D12,Personal Offense,Assault,2
30332,D14,Controlled Substances,Other,18
30333,D12,Personal Offense,Assault,34
30334,D12,Property Offense,Fraud,29
30335,D14,Controlled Substances,Other,1
30336,D12,Personal Offense,Assault,145
30337,D12,Property Offense,Fraud,60
30338,D14,Controlled Substances,Other,1
30339,D12,Personal Offense,Assault,65
30340,D12,Property Offense,Fraud,16
30341,D14,Controlled Substances,Other,2
30342,D12,Personal Offense,Assault,217
30343,D12,Property Offense,Fraud,18
30344,D14,Controlled Substances,Other,19
30345,D12,Personal Offense,Assault,16
30346,D12,Property Offense,Fraud,24
30347,D14,Controlled Substances,Other,4
30348,D12,Personal Offense,Attempt Murder,1
30349,D12,Property Offense,Fraud,39
30350,D14,Controlled Substances,Other,4
30351,D12,Personal Offense,Attempt Murder,1
30352,D12,Property Offense,Fraud,1
30353,D14,Controlled Substances,Other,11
30354,D12,Personal Offense,Attempt Murder,1
30355,D14,Controlled Substances,Other,2
30356,D12,Property Offense,Fraud,26
30357,D12,Personal Offense,Attempt Murder,1
30358,D12,Property Offense,Fraud,54
30359,D12,Property Offense,Fraud,17
30360,D12,Property Offense,Fraud,65
30361,D13,Property Offense,Other,78
30362,D13,Property Offense,Other,15
30363,D13,Property Offense,Other,21
30364,D13,Property Offense,Other,15
30365,D13,Property Offense,Other,59
30366,D13,Property Offense,Other,14
30367,D13,Property Offense,Other,4
30368,D13,Property Offense,Other,106
30369,D13,Property Offense,Other,73
30370,D13,Property Offense,Other,47
30371,D13,Property Offense,Theft,1
30372,D13,Property Offense,Theft,7
30373,D13,Property Offense,Theft,2
30374,D13,Property Offense,Theft,1
30375,D13,Property Offense,Theft,3
30376,D13,Property Offense,Theft,2
30377,D13,Property Offense,Theft,7
30378,D13,Property Offense,Theft,3
30379,D13,Property Offense,Theft,4
30380,D13,Property Offense,Theft,5
30381,D13,Property Offense,Theft,9
30382,D13,Property Offense,Theft,4
30383,D13,Property Offense,Theft,95
30384,D13,Property Offense,Theft,51
30385,D13,Property Offense,Theft,524
30386,D13,Property Offense,Theft,68
30387,D13,Property Offense,Theft,29
30388,D13,Property Offense,Theft,13
30389,D13,Property Offense,Theft,146
30390,D13,Property Offense,Theft,109
30391,D13,Property Offense,Theft,30
30392,D13,Property Offense,Theft,4
30393,D13,Property Offense,Theft,122
30394,D13,Property Offense,Theft,262
30395,D13,Property Offense,Theft,145
30396,D13,Personal Offense,Assault,75
30397,D13,Personal Offense,Assault,53
30398,D13,Personal Offense,Assault,39
30399,D13,Personal Offense,Assault,85
30400,D13,Personal Offense,Assault,12
30401,D22,Property Offense,Theft,8
30402,D22,Property Offense,Theft,7
30403,D22,Property Offense,Theft,3
30404,D22,Property Offense,Theft,45
30405,D22,Property Offense,Theft,5
30406,D22,Property Offense,Theft,12
30407,D22,Property Offense,Theft,8
30408,D22,Property Offense,Theft,4
30409,D22,Property Offense,Theft,6
30410,D22,Property Offense,Theft,3
30411,D22,Property Offense,Theft,11
30412,D22,Property Offense,Theft,4
30413,D22,Property Offense,Theft,7
30414,D22,Property Offense,Theft,2
30415,D22,Property Offense,Theft,9
30416,D22,Property Offense,Theft,142
30417,D22,Property Offense,Theft,174
30418,D22,Property Offense,Theft,79
30419,D22,Property Offense,Theft,1330
30420,D22,Controlled Substances,Other,5
30421,D22,Property Offense,Theft,70
30422,D22,Property Offense,Theft,226
30423,D22,Property Offense,Theft,485
30424,D22,Property Offense,Theft,173
30425,D22,Property Offense,Theft,265
30426,D22,Property Offense,Theft,202
30427,D22,Property Offense,Theft,171
30428,D22,Property Offense,Theft,21
30429,D22,Property Offense,Theft,346
30430,D22,Property Offense,Theft,85
30431,D22,Property Offense,Theft,396
30432,D22,Personal Offense,Assault,37
30433,D22,Personal Offense,Assault,27
30434,D22,Personal Offense,Assault,50
30435,D22,Personal Offense,Assault,183
30436,D22,Personal Offense,Assault,48
30437,D22,Personal Offense,Assault,112
30438,D22,Personal Offense,Assault,5
30439,D22,Personal Offense,Assault,82
30440,D22,Personal Offense,Assault,1
30441,D22,Personal Offense,Assault,17
30442,D22,Personal Offense,Assault,81
30443,D22,Personal Offense,Assault,33
30444,D22,Personal Offense,Assault,310
30445,D22,Personal Offense,Assault,13
30446,D22,Personal Offense,Assault,148
30447,D22,Personal Offense,Assault,18
30448,D22,Personal Offense,Assault,98
30449,D22,Personal Offense,Attempt Murder,1
30450,D22,Personal Offense,Attempt Murder,1
30451,D22,Personal Offense,Other,9
30452,D14,Property Offense,Theft,25
30453,D14,Traffic Violation,Other,1
30454,D22,Property Offense,Break & Enter,4
30455,D14,Property Offense,Break & Enter,18
30456,D22,Controlled Substances,Other,5
30457,D22,Property Offense,Theft,68
30458,D22,Property Offense,Theft,58
30459,D22,Property Offense,Theft,91
30460,D22,Property Offense,Theft,195
30461,D22,Property Offense,Theft,32
30462,D22,Property Offense,Theft,52
30463,D22,Property Offense,Theft,94
30464,D22,Property Offense,Theft,65
30465,D22,Property Offense,Theft,32
30466,D22,Property Offense,Theft,31
30467,D22,Property Offense,Theft,62
30468,D22,Property Offense,Theft,6
30469,D22,Property Offense,Theft,42
30470,D22,Property Offense,Theft,61
30471,D22,Property Offense,Theft,138
30472,D22,Property Offense,Break & Enter,2
30473,D22,Property Offense,Break & Enter,3
30474,D22,Property Offense,Break & Enter,4
30475,D22,Property Offense,Break & Enter,18
30476,D22,Property Offense,Break & Enter,17
30477,D22,Property Offense,Break & Enter,19
30478,D22,Property Offense,Break & Enter,19
30479,D22,Property Offense,Break & Enter,1
30480,D22,Property Offense,Break & Enter,13
30481,D22,Property Offense,Break & Enter,2
30482,D22,Property Offense,Break & Enter,13
30483,D22,Property Offense,Break & Enter,1
30484,D22,Property Offense,Break & Enter,11
30485,D22,Property Offense,Break & Enter,8
30486,D22,Property Offense,Break & Enter,24
30487,D22,Property Offense,Break & Enter,7
30488,D22,Property Offense,Break & Enter,3
30489,D22,Property Offense,Break & Enter,59
30490,D22,Property Offense,Break & Enter,4
30491,D22,Property Offense,Break & Enter,13
30492,D22,Property Offense,Break & Enter,6
30493,D22,Property Offense,Break & Enter,13
30494,D22,Property Offense,Break & Enter,2
30495,D22,Property Offense,Break & Enter,21
30496,D22,Property Offense,Break & Enter,2
30497,D22,Property Offense,Break & Enter,6
30498,D22,Property Offense,Break & Enter,2
30499,D22,Property Offense,Break & Enter,20
30500,D22,Property Offense,Break & Enter,10
30501,D22,Property Offense,Break & Enter,16
30502,D22,Property Offense,Break & Enter,10
30503,D22,Property Offense,Break & Enter,1
30504,D22,Property Offense,Break & Enter,20
30505,D22,Property Offense,Break & Enter,2
30506,D14,Property Offense,Break & Enter,5
30507,D14,Property Offense,Theft,25
30508,D14,Traffic Violation,Other,39
30509,D14,Property Offense,Break & Enter,1
30510,D14,Property Offense,Theft,5
30511,D22,Property Offense,Break & Enter,8
30512,D14,Property Offense,Break & Enter,4
30513,D14,Traffic Violation,Other,11
30514,D14,Property Offense,Theft,16
30515,D22,Property Offense,Break & Enter,11
30516,D14,Traffic Violation,Other,7
30517,D14,Property Offense,Break & Enter,1
30518,D14,Traffic Violation,Other,44
30519,D14,Property Offense,Theft,13
30520,D22,Property Offense,Break & Enter,1
30521,D22,Property Offense,Break & Enter,5
30522,D22,Property Offense,Break & Enter,11
30523,D22,Property Offense,Break & Enter,9
30524,D22,Property Offense,Break & Enter,6
30525,D22,Property Offense,Break & Enter,1
30526,D14,Property Offense,Break & Enter,3
30527,D22,Property Offense,Break & Enter,1
30528,D14,Property Offense,Theft,19
30529,D14,Traffic Violation,Other,24
30530,D14,Property Offense,Break & Enter,4
30531,D22,Property Offense,Break & Enter,8
30532,D14,Property Offense,Theft,16
30533,D14,Other,Other,64
30534,D14,Property Offense,Break & Enter,6
30535,D22,Property Offense,Break & Enter,4
30536,D14,Property Offense,Theft,1
30537,D14,Other,Other,35
30538,D14,Property Offense,Break & Enter,3
30539,D22,Property Offense,Break & Enter,4
30540,D14,Property Offense,Theft,25
30541,D14,Other,Other,14
30542,D14,Property Offense,Break & Enter,2
30543,D22,Property Offense,Break & Enter,1
30544,D14,Property Offense,Theft,28
30545,D14,Other,Other,66
30546,D14,Property Offense,Break & Enter,4
30547,D22,Property Offense,Break & Enter,2
30548,D14,Property Offense,Theft,33
30549,D14,Other,Other,82
30550,D14,Property Offense,Break & Enter,5
30551,D22,Property Offense,Break & Enter,5
30552,D14,Property Offense,Theft,12
30553,D14,Other,Other,1
30554,D14,Property Offense,Break & Enter,8
30555,D22,Property Offense,Break & Enter,2
30556,D14,Property Offense,Theft,35
30557,D14,Other,Other,95
30558,D14,Property Offense,Break & Enter,2
30559,D22,Property Offense,Break & Enter,2
30560,D14,Property Offense,Theft,23
30561,D14,Property Offense,Break & Enter,19
30562,D14,Property Offense,Break & Enter,7
30563,D14,Property Offense,Break & Enter,1
30564,D14,Property Offense,Break & Enter,11
30565,D14,Property Offense,Break & Enter,9
30566,D14,Property Offense,Break & Enter,17
30567,D14,Property Offense,Break & Enter,6
30568,D14,Property Offense,Break & Enter,1
30569,D14,Property Offense,Break & Enter,6
30570,D14,Property Offense,Break & Enter,28
30571,D14,Property Offense,Break & Enter,15
30572,D14,Property Offense,Break & Enter,7
30573,D14,Property Offense,Break & Enter,13
30574,D14,Property Offense,Break & Enter,15
30575,D14,Property Offense,Break & Enter,10
30576,D14,Property Offense,Break & Enter,12
30577,D14,Property Offense,Break & Enter,2
30578,D14,Property Offense,Break & Enter,11
30579,D14,Property Offense,Break & Enter,8
30580,D14,Property Offense,Break & Enter,16
30581,D14,Property Offense,Break & Enter,10
30582,D14,Property Offense,Break & Enter,15
30583,D14,Property Offense,Break & Enter,21
30584,D14,Property Offense,Break & Enter,28
30585,D14,Property Offense,Break & Enter,11
30586,D14,Property Offense,Break & Enter,30
30587,D14,Property Offense,Break & Enter,12
30588,D14,Property Offense,Break & Enter,9
30589,D14,Property Offense,Break & Enter,11
30590,D14,Property Offense,Break & Enter,6
30591,D14,Property Offense,Break & Enter,2
30592,D14,Property Offense,Break & Enter,2
30593,D14,Property Offense,Break & Enter,8
30594,D14,Property Offense,Break & Enter,5
30595,D14,Property Offense,Break & Enter,12
30596,D14,Property Offense,Break & Enter,8
30597,D14,Other,Other,119
30598,D14,Property Offense,Break & Enter,2
30599,D14,Other,Other,1
30600,D14,Property Offense,Break & Enter,5
30601,D14,Other,Other,26
30602,D14,Other,Other,172
30603,D14,Other,Other,60
30604,D14,Other,Other,27
30605,D14,Other,Other,72
30606,D14,Other,Other,63
30607,D14,Other,Other,10
30608,D14,Other,Other,2
30609,D14,Other,Other,14
30610,D14,Other,Other,8
30611,D14,Other,Other,19
30612,D14,Other,Other,6
30613,D14,Other,Other,1
30614,D14,Other,Other,4
30615,D14,Other,Other,20
30616,D14,Other,Other,9
30617,D14,Other,Other,5
30618,D14,Other,Other,31
30619,D14,Other,Other,4
30620,D14,Other,Other,2
30621,D14,Other,Other,1
30622,D14,Other,Other,1
30623,D14,Other,Other,1
30624,D14,Other,Other,1
30625,D14,Other,Other,1
30626,D14,Other,Other,1
30627,D22,Controlled Substances,Other,3
30628,D22,Controlled Substances,Other,1
30629,D22,Controlled Substances,Other,14
30630,D22,Controlled Substances,Other,1
30631,D22,Controlled Substances,Other,2
30632,D22,Controlled Substances,Other,2
30633,D22,Controlled Substances,Other,2
30634,D22,Controlled Substances,Other,18
30635,D22,Controlled Substances,Other,1
30636,D14,Property Offense,Fraud,60
30637,D14,Property Offense,Fraud,44
30638,D14,Property Offense,Fraud,15
30639,D14,Property Offense,Fraud,98
30640,D22,Property Offense,Break & Enter,7
30641,D22,Property Offense,Fraud,36
30642,D22,Property Offense,Fraud,36
30643,D22,Property Offense,Fraud,54
30644,D22,Property Offense,Fraud,217
30645,D22,Property Offense,Fraud,24
30646,D22,Property Offense,Fraud,68
30647,D22,Property Offense,Fraud,82
30648,D22,Property Offense,Fraud,35
30649,D22,Property Offense,Fraud,42
30650,D22,Property Offense,Fraud,39
30651,D22,Property Offense,Fraud,76
30652,D22,Property Offense,Fraud,14
30653,D22,Property Offense,Fraud,52
30654,D22,Property Offense,Fraud,29
30655,D22,Property Offense,Fraud,74
30656,D22,Property Offense,Other,49
30657,D22,Property Offense,Other,32
30658,D22,Property Offense,Other,51
30659,D22,Property Offense,Other,178
30660,D22,Property Offense,Other,34
30661,D22,Property Offense,Other,60
30662,D22,Property Offense,Other,104
30663,D22,Property Offense,Other,33
30664,D22,Property Offense,Other,70
30665,D22,Property Offense,Other,43
30666,D22,Property Offense,Other,187
30667,D22,Property Offense,Other,7
30668,D22,Property Offense,Other,68
30669,D22,Property Offense,Other,28
30670,D22,Property Offense,Other,113
30671,D14,Property Offense,Fraud,62
30672,D14,Property Offense,Fraud,76
30673,D14,Property Offense,Fraud,41
30674,D14,Property Offense,Fraud,6
30675,D14,Property Offense,Fraud,73
30676,D14,Property Offense,Fraud,1
30677,D14,Property Offense,Fraud,1
30678,D14,Property Offense,Fraud,88
30679,D14,Property Offense,Fraud,114
30680,D14,Property Offense,Fraud,43
30681,D14,Property Offense,Fraud,161
30682,D14,Property Offense,Fraud,94
30683,D14,Property Offense,Other,96
30684,D14,Property Offense,Other,78
30685,D14,Property Offense,Other,23
30686,D14,Property Offense,Other,1
30687,D14,Property Offense,Other,113
30688,D14,Property Offense,Other,60
30689,D14,Property Offense,Other,117
30690,D14,Property Offense,Other,67
30691,D14,Property Offense,Other,11
30692,D14,Property Offense,Other,65
30693,D14,Property Offense,Other,150
30694,D14,Property Offense,Other,127
30695,D14,Property Offense,Other,56
30696,D14,Property Offense,Other,103
30697,D14,Property Offense,Other,99
30698,D14,Property Offense,Theft,9
30699,D14,Property Offense,Theft,4
30700,D14,Property Offense,Theft,1
30701,D14,Property Offense,Theft,15
30702,D14,Property Offense,Theft,7
30703,D14,Property Offense,Theft,9
30704,D14,Property Offense,Theft,3
30705,D14,Property Offense,Theft,7
30706,D14,Property Offense,Theft,9
30707,D14,Property Offense,Theft,10
30708,D14,Property Offense,Theft,5
30709,D14,Property Offense,Theft,11
30710,D14,Property Offense,Theft,6
30711,D14,Property Offense,Theft,482
30712,D14,Property Offense,Theft,249
30713,D14,Property Offense,Theft,45
30714,D14,Property Offense,Theft,291
30715,D14,Property Offense,Theft,399
30716,D14,Property Offense,Theft,250
30717,D14,Property Offense,Theft,121
30718,D14,Property Offense,Theft,10
30719,D14,Property Offense,Theft,312
30720,D14,Property Offense,Theft,1
30721,D14,Property Offense,Theft,784
30722,D14,Property Offense,Theft,457
30723,D14,Property Offense,Theft,223
30724,D14,Property Offense,Theft,755
30725,D14,Property Offense,Theft,209
30726,D14,Personal Offense,Assault,100
30727,D14,Personal Offense,Assault,77
30728,D14,Personal Offense,Assault,27
30729,D14,Personal Offense,Assault,138
30730,D14,Personal Offense,Assault,103
30731,D14,Personal Offense,Assault,1
30732,D14,Personal Offense,Assault,1
30733,D14,Personal Offense,Assault,205
30734,D14,Personal Offense,Assault,76
30735,D14,Personal Offense,Assault,10
30736,D14,Personal Offense,Assault,71
30737,D14,Personal Offense,Assault,216
30738,D14,Personal Offense,Assault,126
30739,D14,Personal Offense,Assault,65
30740,D14,Personal Offense,Assault,203
30741,D14,Personal Offense,Assault,106
30742,D14,Personal Offense,Attempt Murder,2
30743,D14,Personal Offense,Attempt Murder,1
30744,D14,Personal Offense,Attempt Murder,1
30745,D14,Personal Offense,Attempt Murder,1
30746,D14,Personal Offense,Attempt Murder,1
30747,D14,Personal Offense,Other,13
30748,D14,Personal Offense,Other,11
30749,D14,Personal Offense,Other,4
30750,D14,Personal Offense,Other,22
30751,D14,Personal Offense,Other,10
30752,D14,Personal Offense,Other,13
30753,D14,Personal Offense,Other,5
30754,D14,Personal Offense,Other,1
30755,D14,Personal Offense,Other,16
30756,D14,Personal Offense,Other,32
30757,D14,Personal Offense,Other,15
30758,D14,Personal Offense,Other,15
30759,D14,Personal Offense,Other,21
30760,D14,Personal Offense,Other,7
30761,D14,Personal Offense,Robbery,2
30762,D14,Personal Offense,Robbery,2
30763,D14,Personal Offense,Robbery,1
30764,D14,Personal Offense,Robbery,15
30765,D14,Personal Offense,Robbery,8
30766,D14,Personal Offense,Robbery,4
30767,D14,Personal Offense,Robbery,11
30768,D14,Personal Offense,Robbery,9
30769,D14,Personal Offense,Robbery,11
30770,D14,Personal Offense,Robbery,8
30771,D14,Personal Offense,Robbery,1
30772,D14,Personal Offense,Robbery,11
30773,D14,Personal Offense,Robbery,6
30774,D14,Personal Offense,Robbery,25
30775,D14,Personal Offense,Robbery,6
30776,D14,Personal Offense,Robbery,16
30777,D14,Personal Offense,Robbery,6
30778,D14,Personal Offense,Sexual Violation,14
30779,D14,Personal Offense,Sexual Violation,10
30780,D14,Personal Offense,Sexual Violation,5
30781,D14,Personal Offense,Sexual Violation,19
30782,D14,Personal Offense,Sexual Violation,13
30783,D14,Personal Offense,Sexual Violation,21
30784,D14,Personal Offense,Sexual Violation,20
30785,D14,Personal Offense,Sexual Violation,1
30786,D14,Personal Offense,Sexual Violation,8
30787,D14,Personal Offense,Sexual Violation,26
30788,D14,Personal Offense,Sexual Violation,19
30789,D14,Personal Offense,Sexual Violation,14
30790,D14,Personal Offense,Sexual Violation,38
30791,D14,Personal Offense,Sexual Violation,18
30792,D14,Traffic Violation,Other,5
30793,D14,Traffic Violation,Other,7
30794,D14,Traffic Violation,Other,4
30795,D14,Traffic Violation,Other,30
30796,D14,Traffic Violation,Other,19
30797,D14,Traffic Violation,Other,12
30798,D14,Traffic Violation,Other,9
30799,D14,Traffic Violation,Other,1
30800,D14,Traffic Violation,Other,8
30801,D23,Other,Other,2
30802,D23,Other,Other,20
30803,D23,Other,Other,15
30804,D23,Other,Other,97
30805,D23,Other,Other,13
30806,D23,Other,Other,6
30807,D23,Other,Other,2
30808,D23,Other,Other,16
30809,D23,Other,Other,3
30810,D23,Other,Other,1
30811,D23,Other,Other,19
30812,D23,Other,Other,4
30813,D31,Personal Offense,Assault,76
30814,D23,Other,Other,1
30815,D23,Other,Other,4
30816,D31,Controlled Substances,Other,1
30817,D31,Personal Offense,Assault,227
30818,D22,Traffic Violation,Other,28
30819,D22,Personal Offense,Other,1
30820,D31,Controlled Substances,Other,3
30821,D31,Personal Offense,Assault,96
30822,D22,Traffic Violation,Other,19
30823,D22,Personal Offense,Other,7
30824,D31,Controlled Substances,Other,8
30825,D31,Personal Offense,Assault,95
30826,D23,Personal Offense,Other,4
